type,subtype,name,street,housenumber,comment,cid,osm_id,uuid,aid,source,importtime,last_edit,geom
Grün,,,,,,67,way/419731535,d7d13ebb-37bf-407c-ad56-d7bc1cf342d6,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E864000031C1477A38C61841E3F344A79AF65541
Grün,,,,,,68,way/419731536,04456a47-12ce-4232-b85a-fa588254992a,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000EBA953C255C6184121F235AB9CF65541
Apotheke,,Stern-Apotheke,,,,69,node/437836230,34a981a2-d497-4061-a27b-1397dbe8d726,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E864000086E30716B5C11841FC2C08FF2BF65541
Bus,,Sankt Antonius-Kirche,,,,70,node/475259074,110ccba1-2cbf-47d6-828c-d385504f113d,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E86400006F59CC611DBC18414DE33AA408F65541
Grün,,,,,,71,way/482068598,9c07b009-c360-4369-aeaa-b5a054146c02,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E864000018577E2257BE184157F204FAC6F65541
Bäckerei,,Essmanns Backstube,,,,72,node/499457982,7ce70822-1a46-4ab4-b588-65f97e76ecf8,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E864000052D70687BBC2184172316192AAF65541
Apotheke,,Turmapotheke,,,,73,node/500017666,46d186df-4ce9-4791-8a31-c2d5e524d519,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000779BE74144BE1841647305DE74F75541
Bus,,Schützenstraße,,,,74,node/583066215,fb489988-2cfb-4bc3-82f0-6963ea6b4f65,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E864000089AFDB2146BC1841C26E9D6E58F65541
Bus,,Schützenstraße,,,,75,node/583066217,ea5f47c4-ef5e-4b23-9d93-2632bb9be2dd,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000B5DED7936EBC1841F8BBFCAE62F65541
Bäckerei,,Essmanns Backstube,Ludgeristraße,64,,76,node/612986655,fa3d211c-afd3-4bb9-bc1d-357b13c13d0d,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E86400006310B98616C21841461B9ABA32F65541
Bäckerei,,Tollkötter,,,,77,node/612986685,bffa3c90-db1c-4f13-92bc-859688229507,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E86400000225471AE3BF18417D9EC69499F65541
Bäckerei,,Stadtbäckerei,Salzstraße,39,,78,node/612986706,67a0b513-6c63-46ba-9f8e-44c5a8e84b01,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E864000079E2D21DF2C71841EB196ED7AAF65541
Bus,,Sankt Antonius-Kirche,,,,79,node/619103978,d2b39c25-8531-410a-99b6-fb8bd0b29ac9,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000B250B28D98BC1841C855439E06F65541
Apotheke,,Löwenapotheke,,,,80,node/620607397,41dc3a28-2f21-4a6f-afd5-f0fd98404ffe,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000549FBE5B51C21841C3CB4120A5F65541
Bus,,Paulinum,,,,81,node/631981403,47ffee97-5a8d-4b5d-8b2d-9439225563cc,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000A71CF65BCFB91841D2B72FBC72F65541
Grün,,,,,,82,way/636404765,6c8691ba-3f70-4bc4-b830-e6007ae42c50,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000CC15E75811BA1841BB9D034605F75541
Bäckerei,,Kiepenkerl,Windthorststraße,47,,83,node/655035352,84247b42-34d3-4f67-8321-e04a6c159904,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E864000025E51A02B3C41841E7E656776AF65541
Bus,,Picasso-Museum,,,,84,node/660147449,dc79ba99-0952-4610-9d97-13bf3d541f17,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E86400007454359EBBC11841E4C90EE09CF65541
Bus,,Neutor/Schlossplatz Nord,,,,85,node/660481714,3046d8b3-5852-48f2-8f3f-9a1cd39b7ef7,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000EFDFA432FBB618416B6B24D345F75541
Bus,,Kreuzschanze,,,,86,node/660481716,9924114d-8608-4bc3-9d20-1a099e0ceda4,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E86400005CD2A6417EBE18411B391C755DF75541
Bus,,Lotharingerstraße,,,,87,node/660481717,949bfc13-54d7-4efd-9d6c-fa18983cd654,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E864000079C0B6C766C71841D2BC7A4F44F75541
Bus,,Hörstertor,,,,88,node/660481719,7f8b91ae-4049-4edc-91c7-bfca640e5def,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000A20E0950AFCA1841C9ABA5CD31F75541
Bus,,Hörstertor,,,,89,node/660481720,408f57c6-2c58-4a59-9fd2-337b1b1469c3,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000A53A2E4F45CB18417FBE5C4028F75541
Apotheke,,Adler-Apotheke,,,,90,node/667818017,587e6c92-8006-4e22-900c-cade62674501,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000D68A9978DFC41841E3A569DBCAF65541
Bus,,Krummer Timpen,,,,91,node/667886627,d85a192a-135f-4419-a108-af9466b8fefb,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E86400005BE5F4F19FBA18412515B2E3B8F65541
Bus,,Krummer Timpen,,,,92,node/667886912,b2fafb98-44b7-42a9-bd98-9d3e1d80dd52,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E864000061D0976CAEB9184121AC0509BCF65541
Bus,,Ludgeriplatz,,,,93,node/700347331,e7a6ed41-56a1-4c1e-b2d3-2c40ccfc7b9b,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E86400008BE94BD094C318413943D6F113F65541
Grün,,,,,,94,way/739654516,9a3d4f01-f2bd-4b56-917a-ac3b0f5edddf,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000172F46CBFCC61841226FF26037F65541
Grün,,,,,,95,way/739654517,9c85f394-cc5e-4974-9e2b-fc047d73fd8f,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000F85688A7FFC618419807E44634F65541
Grün,,,,,,96,way/739654518,79c7fa30-9fe1-4c42-a210-7a554b58490a,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000474E1755BDC61841155882A928F65541
Bus,,Ludgeriplatz,,,,97,node/789367383,0f32f216-e1c1-4ef2-9c4c-badb313d20c5,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E86400009A3659723FC31841923EFCC917F65541
Bus,,Aegidiimarkt / LWL-Museum,,,,98,node/802299843,9fb68964-e4c7-400d-b29f-8023e8bdf55a,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E864000042D1CFF845BE18410AB6545DA7F65541
Bus,,Aegidiimarkt / LWL-Museum,,,,99,node/802299847,dfbff160-f0fc-4f81-900c-e5571982526a,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000DF0058D785BE1841984EE47AA2F65541
Supermarkt,EDEKA,Edeka Rotthowe,,,,100,node/858614339,8d95816d-3cb0-447e-b7f2-a985f1c4e6f4,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000761B9782D2BE18410AD464489DF65541
Grün,,,,,,101,way/868325004,22faeeec-50d8-448b-b77c-c44591d6da50,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000DBFC12BC78BF1841CADBF07FF7F65541
Grün,,,,,,102,way/869340015,9bc76df3-f35e-43d8-a0c8-55081549a31b,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E86400008FB2127764C11841CEB4225CF4F65541
Apotheke,,Ludgeri Apotheke,Salzstraße,37,,103,node/874269811,442893b1-9f52-49f0-af69-ebd683803f3d,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E86400007EA429AA7FC81841717E1BC19EF65541
Bus,,Kreuzschanze,,,,104,node/956999491,650b6017-4707-45a2-85ea-9d59e6768a8a,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E86400009237CE43C0BE1841EB90BA3958F75541
Bus,,Raphaelsklinik,,,,105,node/956999494,db8c3ed9-c5e3-41af-83bf-934880c46be9,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000DC00C72816C51841934FB67175F65541
Bus,,Münzstraße,,,,106,node/956999514,7829c088-a7a8-42eb-a45c-b3369187789e,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000F0A98B1CCEBA1841761B3E2448F75541
Bus,,Domplatz,,,,107,node/956999519,7d7d981b-37da-4d65-b7f5-05a0cfb5ea35,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000FEA18FBAC0C11841CB0B3B42C4F65541
Bus,,Königsstraße,,,,108,node/956999529,c808f821-aa7c-451c-8ab8-185291bbec6b,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E864000004388982ACC118418E7C8A374EF65541
Bus,,Prinzipalmarkt,,,,109,node/956999530,121d4e1d-1808-4b92-81a0-549645cad386,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E86400006424CC0425C41841996A0406CFF65541
Bus,,Klemensstraße,,,,110,node/956999539,400b7c72-bfd5-48bb-bc94-fc58ac7d1110,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000DF8BE4D9A3C41841F5FAA1C7A3F65541
Bus,,Picasso-Museum,,,,111,node/956999542,2805a304-57ad-4711-a2c7-dd4d6924c980,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000DF801C107BC118410DA61D6898F65541
Bus,,Prinzipalmarkt,,,,112,node/956999547,fc61e5d5-239a-4bf0-ab6d-e7118df73298,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E86400005F2C5289E0C31841E5C1FDA7D0F65541
Bus,,THEATER Münster,,,,113,node/956999550,033ed7ee-53a8-4c74-ac89-4e23a0c1de49,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000D89F29F6A5C41841B45F1E5314F75541
Bus,,Schlossplatz,,,,114,node/956999565,bd128897-cbc6-4b5d-bca1-b5cdaad9b997,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000524FA5B6EAB8184131FA42CC0BF75541
Bus,,Münzstraße,,,,115,node/956999602,0186ea1e-8e36-463b-8e5f-07edee8edb5e,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E864000051AAD17B5FBA1841135C7CD644F75541
Bus,,Picasso-Museum,,,,116,node/956999603,c8fdfa4c-1037-4534-8600-4ba0d8854ea7,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E86400003D39843EFFC118412F378D969DF65541
Drogerie,dm,dm,Ludgeristraße,100,,117,node/1022573579,70bb3076-bcbf-44fb-841a-cab57a5e9fa5,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000E4395DCE2FC2184190D00B838AF65541
Bäckerei,,Bäckerei Middelberg,Ludgeriplatz,2,,118,node/1056554138,474c43c8-4380-45b7-9376-0979f245e557,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000934D326525C318415572580010F65541
Grundschule,,Martinischule,,,,119,way/1082141255,0d0b53ea-0b1d-47e9-a2bc-27f98ec26794,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000A2F0D535A7C71841A82818FC25F75541
Bäckerei,,Steinofenbäcker,,,,120,node/1083450911,276ea42e-1348-400b-8443-cdea9bf67ec9,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E86400003625EFA134C21841E3A2C96496F65541
Bus,,Engelenschanze,,,,121,node/1396336066,1f06968b-66e8-4bd9-9596-41ead048fcf2,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000B9C28E2FC6C618416539F61637F65541
Bus,,Raphaelsklinik,,,,122,node/1549964854,572cf2af-7dce-497a-ade6-1f29b2a40daf,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000F6DEF06FC5C41841118F573F73F65541
Bus,,Klemensstraße,,,,123,node/1549964923,959fabdb-ab16-4ea7-b114-0779bf6e1591,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E86400007E86F2A2FBC418412B45B56BA1F65541
Bus,,Neutor/Schlossplatz Nord,,,,124,node/1585471619,239fd349-51f2-40f4-8386-49923e6f40a0,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E864000020C79D0F12B718415940E3AE49F75541
Bäckerei,,Der gute Bäcker Krimphove,Bült,17,,125,node/1639530669,34186dbd-9726-453d-9914-492a978ae31c,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000011F7A2467C7184106159FC2EBF65541
Bus,,Ludgeriplatz,,,,126,node/1769573275,04dcbb2c-7048-4485-8049-9ad1dc697565,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000E197E4320AC218419BE65A7D1EF65541
Kita,,Kindergruppe Dickmadame & Zappelmann,Frauenstraße,8,,127,node/1778939640,7866caa0-d75c-49c1-9d18-9fae90e139c0,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E864000065ECF7DA0DBC1841C34DE06DEFF65541
Bus,,Engelenschanze,,,,128,node/1805562260,58629c58-2aef-43f7-9c46-4138901fbd15,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000EE9012A8E9C618410EDB157737F65541
Bus,,Schützenstraße,,,,129,node/1916697088,e2a1aac5-1d61-4a1b-9017-4ac669be1aac,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E86400008702427721BC1841543C1A6058F65541
Kita,,Kindergarten St. Lamberti,,,,130,node/2255868263,db80b874-93a8-4274-96aa-eb2772d25865,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E864000033FFCCF35CC618413EB7B2C3EDF65541
Bäckerei,,Tollkötter,,,,131,node/2333389204,b6abecf8-23e4-4953-8e85-c9d6553429dc,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000EA76763F12C218413D13A1CA03F75541
Bäckerei,,Stadtbäckerei,Bült,4,,132,node/2337131558,8fda9410-c40b-4f48-bdbd-7d91dd131fdc,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E864000072589A144CC61841C76DF92BF3F65541
Bus,,Standesamt,,,,133,node/2378083136,ae43d850-851d-4d9c-a1df-d0cb3deae4c7,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000FDC76647D5C81841CA5BACF022F75541
Supermarkt,SuperBioMarkt,SuperBioMarkt,Ludgeristraße,100,,134,node/2530909459,36612082-5cae-4684-af60-d1185dd2bc93,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E86400002F7998EB42C21841547FCA7495F65541
Drogerie,Rossmann,Rossmann,Salzstraße,57,,135,node/2570311729,8106dc61-9bb6-411b-982c-530a1663e7ee,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E864000038418313F9C41841DAF7FC51C1F65541
Bäckerei,,Bäckerei Hoberg,Hörsterstraße,5,,136,node/2622182640,83647363-46bb-41eb-9de5-c8cea6dc29d9,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E86400001CEFB998E7C518417CE6620301F75541
Bäckerei,,Essmann's Backstube,,,,137,node/2654389663,54af4bfc-37e8-457f-9eaa-56e687f2b7db,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000038CF80DE4BE1841B1B89E7A9DF65541
Bäckerei,,Hosselmann,,,,138,node/2681138833,e82a532c-5c28-4ee5-8487-fb05a987d41b,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000B5AE94A281BE1841B5DC57546DF75541
Bäckerei,,Hosselmann,,,,139,node/2681153635,0c222996-3a84-4bc7-ab18-06f297e44a59,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000E4CCF9D632C818418AC1D619B5F65541
Bus,,Sankt Antonius-Kirche,,,,140,node/2950051026,b8276337-ca52-4bc9-a155-8ce73241536f,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000B6E2191763BC1841630407C207F65541
Bus,,Ludgeriplatz,,,,141,node/2950057748,9bb74351-a3a1-4eea-bc54-6060eacd6063,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E864000062551C0465C31841A7C5A4A315F65541
Bus,,Domplatz Stadtrundfahrt,,,,142,node/3061139264,b7e17d78-c3ef-482a-9800-e880fed5d3c5,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000DF8BA6CF04C01841750F68A9C7F65541
Apotheke,,Ludgeri-Apotheke,,,,143,node/3068866495,73b1d5bc-df13-4c90-b223-a7ad1eeb8807,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000AA21C603CEC31841906C074C73F65541
Bus,,Domplatz,,,,144,node/3217492122,60754772-fd21-4ce8-bc6e-298535dd8ea1,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000332730C5BDC11841883091D6C2F65541
Bus,,Alter Steinweg,,,"Stadtrundfahrten '"Hop-on Hop-off Sightseeing Tour'"",145,node/3415235670,f3ebcd3a-06ae-4901-8053-1dded4cd8871,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000BFB3B1EE45C71841F5D79AADC5F65541
Bus,,Aegidiimarkt / LWL-Museum,,,,146,node/3445121662,ccf24d4d-faa3-49f9-bf68-7b847f810b76,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000FAF94E932ABF18411B22ECF19CF65541
Bus,,Aegidiimarkt / LWL-Museum,,,,147,node/3445121663,41173b36-6f33-47e9-8124-c6d3c573d371,14,osm,2023-03-20 16:13:58,2023-03-20 16:13:58,0101000020E8640000F32CABBCF2BE184117772E808EF65541
